"https://www.imdb.com/title/tt10402832/reviews/?ref_=adv_li_tt","1"," This is crap ","Everything is terrible from the acting to the writing to the lighting and sound. The camera work is insane. Random scenes of birds in the park and blank walls. Some shots out of focus for no reason. And everything is handheld shaky. There's even a problem with the video camera being unable to keep up with movement like the buffer is overloading. It's straight trash."
"https://www.imdb.com/title/tt10402832/reviews/?ref_=adv_li_tt","1"," Why do film makers bother and how despearte do actors have to be? ","I have watched some bad movies over this pandemic and this is the worst of the lot and trust me that is saying something. The average score I've given to the bad ones is probably around 4, this gets a 1, watch it at your peril and you'll see why!"
"https://www.imdb.com/title/tt10402832/reviews/?ref_=adv_li_tt","1"," Just Bad ","Actors couldn't act and writer couldn't write. The story they were trying to convey was mediocre at best. 1 1/2 hrs. I can never get back."
"https://www.imdb.com/title/tt10402832/reviews/?ref_=adv_li_tt","1"," Waste of time ","Absolutely horrendous! The directors directorship should be removed."
"https://www.imdb.com/title/tt10406596/reviews/?ref_=adv_li_tt","6"," The Supernatural and the Rougher Side of Dublin ","Char's mother Angela is acting strange. Angela rarely emerges from the bedroom, has trouble completing routine tasks like getting groceries and driving Char to school, and she is getting worse. The thing is Char really needs her mom right now. She is being bullied at school and needs someone to turn to for support and advice. This is when Angela unexpectedly disappears and then reappears in a hostile mood.You Are Not My Mother is an intriguing, quirky, and female driven dive into Irish folklore, the supernatural, mental illness, and the rougher side of Dublin. Because of a low film budget there is not a lot of depth to the dialogue or acting, but there are bright spots too like the female focused story and the acting of Hazel Doupe (Char).World premiere seen at the Toronto international film festival."
"https://www.imdb.com/title/tt10409102/reviews/?ref_=adv_li_tt","5"," Apocalyptic moviemaking ","Movies about making movies are sometimes the best movies of all. This movie gets into the mindset of writing movies - specifically, the brains of Guy (Noel David Taylor, who also wrote and directed the film). Who tells everyone that he's writing a movie.When he meets Jill Custard and Ben he gets to work on several projects that he has no ownership of, which pushes him to work with Gerald to create what just could be the worst movie -or at least the stupidest - ever made.You think wearing a face covering has been bad the last year? The Los Angeles of this movie requires a gas mask just to deal with the green air."This isn't a movie, it's just random scenes about some guy," says someone at some point, but that could be this whole movie. You can take it as a metatextual commentary on the nature of making movies, if you want to go deep, or you just might not like it at all.I don't know how you make a movie about making a movie that gets weird after Adaptation, but hey, these guys were brave enough to try. And that has to mean something."
"https://www.imdb.com/title/tt10413092/reviews/?ref_=adv_li_tt","9"," For its B Category this film has a lot to offer ","This film is not an Academy Award winning production and in particular, I found the script had holes and the 'enemy bad girl' was a little too stereotped however there was a lot of memorable themes such as; redemption, finding your place in the world, taking risks, finding 'your people',doing what it takes to move on from the past believe in yourself and others, and manage an effective adult partner relationship. Little improvements and tweaks would have helped elevate it but this DBM film leaves an impressive mark and I will be looking out for more of their productions."
"https://www.imdb.com/title/tt10413092/reviews/?ref_=adv_li_tt","6"," Nice story ","The story line was nice, but the forced smiles and emotionless dialog really ruined it for me. Simply put, the acting just wasn't believable. 6 stars is very generous."
"https://www.imdb.com/title/tt10413092/reviews/?ref_=adv_li_tt","6"," Too much drama queen ","I really struggled to get through it. Mostly because the lead character, Lizzie seemed to have her monthly through the whole film. Way to much drama queen pms. It took so much away from the others. Especially her boyfriend and the little girl and the great Dyan Cannon who spent the whole film trying to make her feel better.I wanted to feel good at the end but all I was hoping is that they would just leave her and all her self pity. I just kept thinking that poor guy."
"https://www.imdb.com/title/tt10415472/reviews/?ref_=adv_li_tt","8"," A thriller to Watch for ","A good thriller with not on usual trend, but hooks till end of the movie, Aditya is good also the supporting characters have justified their roles."
